Identifier,Identifier ARK#1,Title#1,Creator#1,CreatorLink#1,Creator#2,CreatorLink#2,Creator#3,CreatorLink#3,Creator#4,CreatorLink#4,Creator#5,CreatorLink#5,Creator#6,CreatorLink#6,Creator#7,CreatorLink#7,Creator#8,CreatorLink#8,Date#1,Extent#1,Format#2,FormatLink#2,Format#3,FormatLink#3,Description#1,Glacier Name#1,Glacier Latitude#1,Glacier Longitude#1,Glacier Name#2,Glacier Latitude#2,Glacier Longitude#2,Glacier Name#3,Glacier Latitude#3,Glacier Longitude#3,Glacier Name#4,Glacier Latitude#4,Glacier Longitude#4,Glacier Name#5,Glacier Latitude#5,Glacier Longitude#5,Glacier Name#6,Glacier Latitude#6,Glacier Longitude#6,Coverage#1,CoverageLink#1,Coverage#2,CoverageLink#2,Coverage#3,CoverageLink#3,Subject#1,SubjectLink#1,Subject#2,SubjectLink#2,Subject#3,SubjectLink#3,Type#1,TypeLink#1,Language#1,LanguageLink#1,Relation#1,RelationLink#1,Collection Name#1,Rights#1,RightsLink#1,Source#1,SourceLink#1,Source#2,SourceLink#2,ln_RECORDID
narv_barryRogerG_5025_393_27.pdf,https://ark.colorado.edu/ark:/47540/nn9n6s74330x,"Glacier studies, Mount Rainier National Park",United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,,,,,,,,,,,,,,,1960-08-17/1960-10-01,12 numbered pages ; 15 unnumbered pages including maps,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that provides the details of a survey of several glaciers in Mount Rainier National Park. Photographs included throughout.,Nisqually Glacier,46.8257197,-121.7460779,Carbon Glacier,46.9017933,-121.7729777,,,,,,,,,,,,,"Pierce County (Washington, United States, North America) (civil)",GNIS: 1529159,,,,,Glaciers--Washington (State),http://id.loc.gov/authorities/subjects/sh95010191,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,110
narv_barryRogerG_5025_393_28.pdf,https://ark.colorado.edu/ark:/47540/c86g1c33c7jw,"Glacier studies, Mount Rainier National Park",United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,,,,,,,,,,,,,,,1961-09-11/1961-09-27,12 numbered pages ; 15 unnumbered pages including maps,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that provides the details of a survey of several glaciers in Mount Rainier National Park. Photographs included throughout.,Nisqually Glacier,46.8257197,-121.7460779,Carbon Glacier,46.9017933,-121.7729777,,,,,,,,,,,,,"Pierce County (Washington, United States, North America) (civil)",GNIS: 1529159,,,,,Glaciers--Washington (State),http://id.loc.gov/authorities/subjects/sh95010191,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,111
narv_barryRogerG_5025_393_29.pdf,https://ark.colorado.edu/ark:/47540/xb1d5k68q5zx,"Glacier studies, Mount Rainier National Park",United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,,,,,,,,,,,,,,,1962-09-06/1962-10-05,10 numbered pages ; 12 unnumbered pages including maps,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that provides the details of a survey of several glaciers in Mount Rainier National Park. Photographs included throughout.,Nisqually Glacier,46.8257197,-121.7460779,Carbon Glacier,46.9017933,-121.7729777,,,,,,,,,,,,,"Pierce County (Washington, United States, North America) (civil)",GNIS: 1529159,,,,,Glaciers--Washington (State),http://id.loc.gov/authorities/subjects/sh95010191,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,112
narv_barryRogerG_5025_393_30.pdf,https://ark.colorado.edu/ark:/47540/nk8k8m74n37f,"Glacier coast ranges, Washington",United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,,,,,,,,,,,,,,,9/30/1932,3 numbered pages,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,"""Results of glacial survey taken by Educational Dept. of Mt. Rainier Nat'l Park during latter part of September 1932."" The report includes annual recession data of several glaciers in Washington.",Nisqually Glacier,46.8257197,-121.7460779,South Tahoma Glacier,46.8258853,-121.8015538,Carbon Glacier,46.9017933,-121.7729777,Emmons Glacier,46.8633153,-121.7162305,Paradise Glacier,46.8176475,-121.7174125,,,,"Pierce County (Washington, United States, North America) (civil)",GNIS: 1529159,,,,,Glaciers--Washington (State),http://id.loc.gov/authorities/subjects/sh95010191,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,113
narv_barryRogerG_5025_393_31.pdf,https://ark.colorado.edu/ark:/47540/b88w4196836x,"Nisqually Glacier, Washington",United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,"Lawrence, Fred. F",local,,,,,,,,,,,,,1940/1941-05,18 unnumbered pages,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that includes annual recession data of Nisqually Glacier in Washington.,Nisqually Glacier,46.8257197,-121.7460779,,,,,,,,,,,,,,,,"Pierce County (Washington, United States, North America) (civil)",GNIS: 1529159,,,,,Glaciers--Washington (State),http://id.loc.gov/authorities/subjects/sh95010191,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,114
narv_barryRogerG_5025_393_32.pdf,https://ark.colorado.edu/ark:/47540/0q5c7z4590q7,"Nisqually Glacier, Washington Progess Report, 1949",United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,"Johnson, Arthur",local,,,,,,,,,,,,,1949/1950-02,18 unnumbered pages,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that includes annual recession data of Nisqually Glacier in Washington.,Nisqually Glacier,46.8257197,-121.7460779,,,,,,,,,,,,,,,,"Pierce County (Washington, United States, North America) (civil)",GNIS: 1529159,,,,,Glaciers--Washington (State),http://id.loc.gov/authorities/subjects/sh95010191,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,115
narv_barryRogerG_5025_393_33.pdf,https://ark.colorado.edu/ark:/47540/363s533607r2,"Nisqually Glacier Washington Progress Report, 1950",United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,"Johnson, Arthur",local,,,,,,,,,,,,,1950-04,18 unnumbered pages,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that includes annual recession data of Nisqually Glacier in Washington.,Nisqually Glacier,46.8257197,-121.7460779,,,,,,,,,,,,,,,,"Pierce County (Washington, United States, North America) (civil)",GNIS: 1529159,,,,,Glaciers--Washington (State),http://id.loc.gov/authorities/subjects/sh95010191,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,116
narv_barryRogerG_5025_393_34.pdf,https://ark.colorado.edu/ark:/47540/1h1g8z3886nm,"Nisqually Glacier Washington Progress Report, 1951",United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,"Johnson, Arthur",local,,,,,,,,,,,,,1952-01,28 unnumbered pages,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that includes annual recession data of Nisqually Glacier in Washington.,Nisqually Glacier,46.8257197,-121.7460779,,,,,,,,,,,,,,,,"Pierce County (Washington, United States, North America) (civil)",GNIS: 1529159,,,,,Glaciers--Washington (State),http://id.loc.gov/authorities/subjects/sh95010191,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,117
narv_barryRogerG_5025_393_35.pdf,https://ark.colorado.edu/ark:/47540/st8v7r2380jk,"Nisqually Glacier Washington Progress Report, 1952",United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,"Johnson, Arthur",local,,,,,,,,,,,,,1953-03,23 unnumbered pages,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that includes annual recession data of Nisqually Glacier in Washington.,Nisqually Glacier,46.8257197,-121.7460779,,,,,,,,,,,,,,,,"Pierce County (Washington, United States, North America) (civil)",GNIS: 1529159,,,,,Glaciers--Washington (State),http://id.loc.gov/authorities/subjects/sh95010191,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,118
narv_barryRogerG_5025_393_36.pdf,https://ark.colorado.edu/ark:/47540/735t0679m3t1,"Nisqually Glacier Washington Progress Report, 1953",United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,"Giles, Gordon C.",http://id.loc.gov/authorities/names/no2004037987,,,,,,,,,,,,,1954-02,25 unnumbered pages,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that includes annual recession data of Nisqually Glacier in Washington.,Nisqually Glacier,46.8257197,-121.7460779,,,,,,,,,,,,,,,,"Pierce County (Washington, United States, North America) (civil)",GNIS: 1529159,,,,,Glaciers--Washington (State),http://id.loc.gov/authorities/subjects/sh95010191,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,119
narv_barryRogerG_5025_393_37.pdf,https://ark.colorado.edu/ark:/47540/cm4v3497g5p3,"Nisqually Glacier Washington Progess Report, 1954",United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,"Giles, Gordon C.",http://id.loc.gov/authorities/names/no2004037987,,,,,,,,,,,,,1955-02,22 unnumbered pages,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that includes annual recession data of Nisqually Glacier in Washington.,Nisqually Glacier,46.8257197,-121.7460779,,,,,,,,,,,,,,,,"Pierce County (Washington, United States, North America) (civil)",GNIS: 1529159,,,,,Glaciers--Washington (State),http://id.loc.gov/authorities/subjects/sh95010191,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,120
narv_barryRogerG_5025_393_38.pdf,https://ark.colorado.edu/ark:/47540/2f4p9w05m3v3,"Nisqually Glacier Washington Progress Report, 1955",United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,"Giles, Gordon C.",http://id.loc.gov/authorities/names/no2004037987,,,,,,,,,,,,,1955-11,26 unnumbered pages,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that includes annual recession data of Nisqually Glacier in Washington.,Nisqually Glacier,46.8257197,-121.7460779,,,,,,,,,,,,,,,,"Pierce County (Washington, United States, North America) (civil)",GNIS: 1529159,,,,,Glaciers--Washington (State),http://id.loc.gov/authorities/subjects/sh95010191,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,121
narv_barryRogerG_5025_393_39.pdf,https://ark.colorado.edu/ark:/47540/j30s2851n0dz,"Nisqually Glacier Washington Progress Report, 1956",United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,"Giles, Gordon C.",http://id.loc.gov/authorities/names/no2004037987,,,,,,,,,,,,,1957-03,19 unnumbered pages,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that includes annual recession data of Nisqually Glacier in Washington.,Nisqually Glacier,46.8257197,-121.7460779,,,,,,,,,,,,,,,,"Pierce County (Washington, United States, North America) (civil)",GNIS: 1529159,,,,,Glaciers--Washington (State),http://id.loc.gov/authorities/subjects/sh95010191,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,122
narv_barryRogerG_5025_393_40.pdf,https://ark.colorado.edu/ark:/47540/bz200s68k5ps,"Nisqually Glacier Washington and Emmons Glacier, Washington Progress Report, 1957",United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,"Giles, Gordon C.",http://id.loc.gov/authorities/names/no2004037987,,,,,,,,,,,,,1958-03,33 unnumbered pages,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that includes annual recession data of Nisqually Glacier in Washington.,Nisqually Glacier,46.8257197,-121.7460779,,,,,,,,,,,,,,,,"Pierce County (Washington, United States, North America) (civil)",GNIS: 1529159,,,,,Glaciers--Washington (State),http://id.loc.gov/authorities/subjects/sh95010191,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,123
narv_barryRogerG_5025_393_41.pdf,https://ark.colorado.edu/ark:/47540/g87d5g82z0zq,"Nisqually Glacier, Washington Progress Report, 1958",United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,"Giles, Gordon C.",http://id.loc.gov/authorities/names/no2004037987,,,,,,,,,,,,,1959-02,34 unnumbered pages,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that includes annual recession data of Nisqually Glacier in Washington.,Nisqually Glacier,46.8257197,-121.7460779,,,,,,,,,,,,,,,,"Pierce County (Washington, United States, North America) (civil)",GNIS: 1529159,,,,,Glaciers--Washington (State),http://id.loc.gov/authorities/subjects/sh95010191,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,124
narv_barryRogerG_5025_393_42.pdf,https://ark.colorado.edu/ark:/47540/0f4c6532p438,"Nisqually Glacier Washington Progress Report, 1959",United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,"Giles, Gordon C.",http://id.loc.gov/authorities/names/no2004037987,,,,,,,,,,,,,1960-03,46 unnumbered pages,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that includes annual recession data of Nisqually Glacier in Washington.,Nisqually Glacier,46.8257197,-121.7460779,,,,,,,,,,,,,,,,"Pierce County (Washington, United States, North America) (civil)",GNIS: 1529159,,,,,Glaciers--Washington (State),http://id.loc.gov/authorities/subjects/sh95010191,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,125
narv_barryRogerG_5025_393_43.pdf,https://ark.colorado.edu/ark:/47540/nx756v34137s,"Nisqually Glacier, Mount Rainier National Park, Washington Progress Report, 1960",United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,"Dugwyler, Jack B., Jr.",local,,,,,,,,,,,,,1960,21 unnumbered pages,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that includes annual recession data of Nisqually Glacier in Washington.,Nisqually Glacier,46.8257197,-121.7460779,,,,,,,,,,,,,,,,"Pierce County (Washington, United States, North America) (civil)",GNIS: 1529159,,,,,Glaciers--Washington (State),http://id.loc.gov/authorities/subjects/sh95010191,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,126
